title,publisher,doi,published,cited_num,times_cited,abstract,keywords,keyword_plus,authors_address,author_university,author_id,cited
Right-censored Poisson regression model,STATA JOURNAL,NO DOI,2011,6,4,"I present the rcpoisson command for right-censored count-data models with a constant (Terza 1985, Economics Letters 18: 361-365) and variable censoring threshold (Caudill and Mixon 1995, Empirical Economics 20: 183-1.96). I show the effects of censoring on estimation results by comparing the censored Poisson model with the uncensored one.","st0219,rcpoisson,censoring,count data,Poisson model",,"Raciborski, Rafal@StataCorp, College Stn, TX USA","Raciborski, Rafal@Unknow",not exist,"LIMITED DEPENDENT POISSON REGRESSION+BRANNAS, K+STATISTICIAN+1992::Modeling household fertility decisions: estimation and testing of censored regression models for count data.+Caudill, S B; Mixon, F G+Empirical economics+1995::Count response regression models+Hilbe, J. M.; Greene, W. H.+Handbook of Statistics+2007::A TOBIT-TYPE ESTIMATOR FOR THE CENSORED POISSON REGRESSION-MODEL+TERZA, JV+ECONOMICS LETTERS+1985::no title+Trivedi, P. K; Cameron, A. C.+Regression Analysis of Count Data+1998::no title+Winkelmann, R.+Econometric Analysis of Count Data+2008"
Stata utilities for geocoding and generating travel time and travel distance information,STATA JOURNAL,NO DOI,2011,0,35,"This article describes geocode and travel:time, two commands that use Google Maps to provide spatial information for data. The geocode command allows users to generate latitude and longitude for various types of locations, including addresses. The traveltime command takes latitude and longitude information and finds travel distances between points, as well as the time it would take to travel that distance by either driving, walking, or using public transportation.","dm0053,geocode,traveltime,Google Maps,geocoding,ArcGIS",,"Ozimek, Adam@Econsult Corp, Philadelphia, PA USA::Miles, Daniel@Econsult Corp, Philadelphia, PA USA","Ozimek, Adam@Unknow::Miles, Daniel@Unknow",not exist,
eq5d: A command to calculate index values for the EQ-5D quality-of-life instrument,STATA JOURNAL,NO DOI,2011,2,14,"The eq5d command computes an index value using the individual mobility, self care, usual activities, pain or discomfort, and anxiety or depression responses from the EuroQol EQ-5D quality-of-life instrument. The command calculates index values using value sets from eight countries: the United Kingdom, the United States, Spain, Germany, the Netherlands, Denmark, japan, and Zimbabwe.","st0220,eq5d,EQ-5D,index value",,"Manuel Ramos-Goni, Juan@Canary Isl Hlth Care Serv, Canary Isl, Spain::Rivero-Arias, Oliver@Univ Oxford, Hlth Econ Res Ctr, Oxford, England","Manuel Ramos-Goni, Juan@Unknow::Rivero-Arias, Oliver@University of Oxford","Rivero-Arias, Oliver@http://orcid.org/0000-0003-2233-6544","EuroQol - a new cility for the measurement of health-related quality of life+no author+Health Policy+1990::no title+Szende, A; Oppe, M.; Devlin, N. J.+EQ-5D value sets: inventory, comparative review, and user quide+2007"
Speaking Stata: MMXI and all that: Handling Roman numerals within Stata,STATA JOURNAL,NO DOI,2011,17,1,The problem of handling Roman numerals in Stata is used to illustrate issues arising in the handling of classification codes in character string form and their numeric equivalents. The solutions include Stata programs and Mata functions for conversion from numeric to string and from string to numeric. Defining acceptable input and trapping and flagging incorrect or unmanageable inputs are key concerns in good practice. Regular expressions are especially valuable for this problem.,"dm0054,fromroman,toroman,Roman numerals,strings,regular expressions,Mata,data management",,"Cox, Nicholas J.@Univ Durham, Dept Geog, Durham, England","Cox, Nicholas J.@Durham University",not exist,"no title+ABRAHAMS PW+UNIX IMPATIENT+1997::no title+Aho, A.V.; Weinberger, P.J.; Kernighan, B.W.+The AWK Programming Language+1988::no title+ALLEN A+AM MATH MONTHLY+1999::no title+Cajori, Florian.+A history of mathematical notations+1928::no title+COX NJ+STATA J+2003::no title+COX NJ+STATA J+2002::Review of Ifrah's book+Dauben, J.+Notices of the American Mathematical Society+2002::Review of Ifrah's book+Dauben, J.+Notices of the American Mathematical Society+2002::no title+Friedl, J. E. F.+Mastering Regular Expressions+2006::no title+Gullberg, J.+Mathematics from the birth of numbers+1997::no title+Ifrah, Georges.+The universal history of numbers: From prehistory to the invention of the computer+1998::no title+Kernighan, B. W.; Pike, R.+The Unix Programming Environment+1984::no title+Menninger, K.+Number words and number symbols.+1969::no title+Polya, G.+How to solve it: a new aspect of mathematical method+1957::no title+Raymond, E. S.+The art of Unix programming+2004::no title+TURNER KS+FAQ WHAT ARE REGULAR+2005::The universal history of numbers: From prehistory to the invention of the computer.+Zebrowski, E+ISIS+SEP 2001"
Stata tip 94: Manipulation of prediction parameters for parametric survival regression models,STATA JOURNAL,NO DOI,2011,0,0,no abstract,,,"Boswell, Theresa@StataCorp, College Stn, TX USA::Gutierrez, Roberto G.@StataCorp, College Stn, TX USA","Boswell, Theresa@Unknow::Gutierrez, Roberto G.@Unknow",not exist,
Stata tip 95: Estimation of error covariances in a linear model,STATA JOURNAL,NO DOI,2011,3,0,no abstract,,,"Horton, Nicholas J.@Smith Coll, Clark Sci Ctr, Dept Math & Stat, Northampton, MA 01063 USA","Horton, Nicholas J.@Smith College","Horton, Nicholas@A-2493-2008@http://orcid.org/0000-0003-3332-4311","no title+Fitzmaurice, G.M.; Laird, N.M.; Ware, J.H.+Applied Longitudinal Analysis+2004::Review of Multilevel and Longitudinal Modeling Using Stata, Second Edition, by Sophia Rabe-Hesketh and Anders Skrondal+Horton, Nicholas J.+STATA JOURNAL+2008::no title+Rabe-Hesketh, S.; Skrondal, A.+Multilevel and longitudinal modeling using STATA+2008"
Stata tip 96: Cube roots,STATA JOURNAL,NO DOI,2011,9,5,no abstract,,,"Cox, Nicholas J.@Univ Durham, Dept Geog, Durham, England","Cox, Nicholas J.@Durham University",not exist,"no title+Axler, S.+Precalculus: A Prelude to Calculus.+2009::Speaking Stata: Graphing model diagnostics+Cox, N. J.+Stata Journal+2004::Stata tip 59: Plotting on any transformed scale+Cox, Nicholas J.+STATA JOURNAL+2008::Stata tip 33: Sweet sixteen: Hexadecimal formats and precision problems+Cox, Nicholas J.+STATA JOURNAL+2006::no title+COX NJ+CATENA S+1992::no title+Gullberg, J.+Mathematics from the birth of numbers+1997::no title+KANTOR D+STATA J+2005::no title+McCullagh, P.; Nelder, J.+Generalized Linear Models+1989::no title+Ratkowsky, D.A.+HDB NONLINEAR REGRES+1990"
Nonparametric item response theory using Stata,STATA JOURNAL,NO DOI,2011,19,21,"Item response theory is a set of models and methods allowing for the analysis of binary or ordinal variables (items) that are influenced by a latent variable or latent trait-that is, a variable that cannot be measured directly. The theory was originally developed in educational assessment but has many other applications in clinical research, ecology, psychiatry, and economics.

The Mokken scales have been described by Mokken (1971, A Theory and Procedure of Scale Analysis [De Gruyter]). They are composed of items that satisfy the three fundamental assumptions of item response theory: unidimensionality, monotonicity, and local independence. They can be considered nonparametric models in item response theory. Traces of the items and Loevinger's H coefficients are particularly useful indexes for checking whether a set of items constitutes a Mokken scale.

However, these indexes are not available in general statistical packages. We introduce Stata commands to compute them. We also describe the options available and provide examples of output.","st0216,tracelines,loevh,gengroup,msp,items trace lines,Mokken scales,item response theory,Loevinger coefficients,Guttman errors","MODELS,TESTS","Hardouin, Jean-Benoit@Univ Nantes, Fac Pharmaceut Sci, Nantes, France::Bonnaud-Antignac, Angelique@Univ Nantes, Fac Med, Nantes, France::Sebille, Veronique@Univ Nantes, Fac Pharmaceut Sci, Nantes, France","Hardouin, Jean-Benoit@Universite de Nantes::Bonnaud-Antignac, Angelique@Universite de Nantes::Sebille, Veronique@Universite de Nantes",not exist,"no title+COUSSON F+PSYCHOL FR+1996::Nonparametric person-fit analysis of polytomous item scores+Emons, Wilco H. M.+APPLIED PSYCHOLOGICAL MEASUREMENT+MAY 2008::IF IT CHANGES IT MUST BE A PROCESS - STUDY OF EMOTION AND COPING DURING 3 STAGES OF A COLLEGE-EXAMINATION+FOLKMAN, S; LAZARUS, RS+JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY+1985::A BASIS FOR SCALING QUALITATIVE DATA+Guttman, Louis+AMERICAN SOCIOLOGICAL REVIEW+APR 1944::no title+HARDOUIN JB+SAS MACROPROGRAM LOE+2002::Rasch analysis: Estimation and tests with raschtest+Hardouin, Jean-Benoit+STATA JOURNAL+2007::Selection of unidimensional scales from a multidimensional item bank in the polytomous Mokken IRT model+Hemker, BT; Sijtsma, K; Molenaar, IW+APPLIED PSYCHOLOGICAL MEASUREMENT+DEC 1995::Stochastic ordering using the latent trait and the sum score in polytomous IRT models+Hemker, BT; Sijtsma, K; Molenaar, IW; et al.+PSYCHOMETRIKA+SEP 1997::THE TECHNIC OF HOMOGENEOUS TESTS COMPARED WITH SOME ASPECTS OF SCALE ANALYSIS AND FACTOR ANALYSIS+LOEVINGER, J+PSYCHOLOGICAL BULLETIN+1948::no title+Mokken, R. J.+A theory and procedure of scale analysis+1971::Nonparametric models for dichotomous responses+Mokken, R. J.+HDB MODERN ITEM RESP+1997::A NONPARAMETRIC APPROACH TO THE ANALYSIS OF DICHOTOMOUS ITEM RESPONSES+MOKKEN, RJ; LEWIS, C+APPLIED PSYCHOLOGICAL MEASUREMENT+1982::no title+Molenaar, I. W.; Sijtsma, K.+Users manual MSP5 for Windows+2000::Nonparametric models for polytomous responses+Molenaar, I. W.+HDB MODERN ITEM RESP+1997::no title+Sijtsma, K.; Molenaar, I. W.+Introduction to nonparametric item response theory+2002::Mokken scale analysis in R+van der Ark, L. A.+Journal of Statistical Software+2007::no title+no author+HDB MODERN ITEM RESP+1997::no title+WEESIE J+MOKKEN STATA MODULE+1999::Estimating parameters of dichotomous and ordinal item response models with gllamm+Zheng, Xiaohui; Rabe-Hesketh, Sophia+STATA JOURNAL+2007"
Visualization of social networks in Stata using multidimensional scaling,STATA JOURNAL,NO DOI,2011,13,6,I describe and illustrate the use of multidimensional scaling methods for visualizing social networks in Stata. The procedure is implemented in the netplot command. I discuss limitations of the approach and sketch possibilities for improvement.,"gr0048,netplot,mds,social network analysis,visualization,multidimensional scaling",,"Corten, Rense@Univ Utrecht, Dept Sociol, Interuniv Ctr Social Sci Theory & Methodol, NL-3508 TC Utrecht, Netherlands","Corten, Rense@Utrecht University",not exist,"Emergence of scaling in random networks+Barabasi, AL; Albert, R+SCIENCE+OCT 15 1999::no title+Batagelj, V; Mrvar, A.+Pajek: program for large network analysis (version 1. 25) [Computer software]+2009::no title+BORGATTI SP+UCINET PROGRAM SOCIA+1999::no title+Cormen, T. H.; Leiserson, C. E.; Rivest, R. L.<span class=""fcr-data-normal"">; et al</span><span class=""fcr-data-additional"" style=""display: none;"">; Stein, C</span>.+Introduction to Algorithms+2001::On Random Graphs I+Erds, P.; Renyi, A.+Publicationes Mathematicae Debrecen+1959::Visualizing social networks+Freeman, LC.+Journal of Social Structure+2000::GRAPH DRAWING BY FORCE-DIRECTED PLACEMENT+FRUCHTERMAN, TMJ; REINGOLD, EM+SOFTWARE-PRACTICE &amp; EXPERIENCE+NOV 1991::AN ALGORITHM FOR DRAWING GENERAL UNDIRECTED GRAPHS+KAMADA, T; KAWAI, S+INFORMATION PROCESSING LETTERS+APR 12 1989::RELATIVE ASSOCIATIONAL CONTIGUITY OF OCCUPATIONS IN AN URBAN SETTING+LAUMANN, EO; GUTTMAN, L+AMERICAN SOCIOLOGICAL REVIEW+1966::no title+Newman, M.; Barabasi, A.-L.; Watts, D. J.+The Structure and Dynamics of Networks+2006::ROBUST ACTION AND THE RISE OF THE MEDICI, 1400-1434+PADGETT, JF; ANSELL, CK+AMERICAN JOURNAL OF SOCIOLOGY+MAY 1993::no title+Scott, J.+SOCIAL NETWORK ANAL+2000::no title+Wasserman,, S.; Faust, K.+Social network analysis: Methods and applications+1994"
Nonparametric bounds for the causal effect in a binary instrumental-variable model,STATA JOURNAL,NO DOI,2011,35,8,"Instrumental variables can be used to make inferences about causal effects in the presence of unmeasured confounding. For a model in which the instrument, intermediate/treatment, and outcome variables are all binary, Balke and Pearl (1997, Journal of the American Statistical Association 92: 1172-1.176) derived nonparametric bounds for the intervention probabilities and the average causal effect. We have implemented these bounds in two commands: bpbounds and bpboundsi. We have also implemented several extensions to these bounds. One of these extensions applies when the instrument and outcome are measured in one sample and the instrument and intermediate are measured in another sample. We have also implemented the bounds for an instrument with three categories, as is common in Mendelian randomization analyses in epidemiology and for the case where a monotonic effect of the instrument on the intermediate can be assumed. In each case, we calculate the instrumental-variable inequality constraints as a check for gross violations of the instrumental-variable conditions. The use of the commands is illustrated with a re-creation of the original Balke and Pearl analysis and with a Mendelian randomization analysis. We also give a simulated example to demonstrate that the instrumental-variable inequality constraints can both detect and fail to detect violations of the instrumental-variable conditions.","st0232,bpbounds,bpboundsi,average causal effect,causal inference,instrumental variables,nonparametric bounds","MENDELIAN RANDOMIZATION,INFERENCE,IDENTIFICATION,HOMOCYSTEINE,EPIDEMIOLOGY","Palmer, Tom M.@Univ Bristol, MRC Ctr Causal Anal Translat Epidemiol, Sch Social & Community Med, Bristol BS8 1TH, Avon, England::Ramsahai, Roland R.@Univ Cambridge, Stat Lab, Cambridge CB2 1TN, England::Didelez, Vanessa@Univ Bristol, Sch Math, Bristol BS8 1TH, Avon, England::Sheehan, Nuala A.@Univ Leicester, Dept Hlth Sci, Leicester LE1 7RH, Leics, England@Univ Leicester, Dept Genet, Leicester LE1 7RH, Leics, England","Palmer, Tom M.@University of Bristol::Ramsahai, Roland R.@University of Cambridge::Didelez, Vanessa@University of Bristol::Sheehan, Nuala A.@University of Leicester","Didelez, Vanessa@http://orcid.org/0000-0001-8587-7706::Palmer, Tom@http://orcid.org/0000-0003-4655-4511","Identification of causal effects using instrumental variables+Angrist, JD; Imbens, GW; Rubin, DB+JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION+JUN 1996::2-STAGE LEAST-SQUARES ESTIMATION OF AVERAGE CAUSAL EFFECTS IN MODELS WITH VARIABLE TREATMENT INTENSITY+ANGRIST, JD; IMBENS, GW+JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION+JUN 1995::Bounds on treatment effects from studies with imperfect compliance+Balke, A; Pearl, J+JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION+SEP 1997::no title+BALKE A+P 10 C UNC ART INT S+1994::no title+Baum, C. F.; Schaffer, M. E.; Stillman, S.+Ivreg2: Stata module for extended instrumental variables/2SLS, GMM and AC/HAC, LIML and k-class regression [Help for ivreg2 Stata command]+2010::Enhanced routines for instrumental variables/generalized method of moments estimation and testing+Baum, Christopher F.; Schaffer, Mark E.; Stillman, Steven+STATA JOURNAL+2007::Instrumental Variables and GMM: Estimation and Testing+Baum, Christopher F; Schaffer, Mark E.; Stillman, Steven.+Stata Journal+2003::Instrumentality tests revisited+Bonet, Blai.+P 17 C UNC ART INT+2001::Instrumental Variable Models for Discrete Outcomes+Chesher, Andrew+ECONOMETRICA+MAR 2010::Estimating structural mean models with multiple instrumental variables using the generalised method of moments+Clarke, P; Windmeijer, F.+Working Paper No. 10/ 239+2010::Causal inference using influence diagrams: The problem of partial compliance (with Discussion)+DAWID, A. P.+Highly Structured Stochastic Systems+2003::CONDITIONAL INDEPENDENCE IN STATISTICAL-THEORY+DAWID, AP+JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL+1979::Mendelian randomization as an instrumental variable approach to causal inference+Didelez, Vanessa; Sheehan, Nuala+STATISTICAL METHODS IN MEDICAL RESEARCH+2007::Assumptions of IV Methods for Observational Epidemiology+Didelez, Vanessa; Meng, Sha; Sheehan, Nuala A.+STATISTICAL SCIENCE+FEB 2010::Polymake: a framework for analyzing convex polytopes+Gawrilow, E; Joswig, M+POLYTOPES - COMBINATORICS AND COMPUTATION+2000::An introduction to instrumental variables for epidemiologists+Greenland, S+INTERNATIONAL JOURNAL OF EPIDEMIOLOGY+AUG 2000::IDENTIFICATION AND ESTIMATION OF LOCAL AVERAGE TREATMENT EFFECTS+IMBENS, GW; ANGRIST, JD+ECONOMETRICA+MAR 1994::Mendelian randomization: Using genes as instruments for making causal inferences in epidemiology+Lawlor, Debbie A.; Harbord, Roger M.; Sterne, Jonathan A. C.; et al.+STATISTICS IN MEDICINE+APR 15 2008::NONPARAMETRIC BOUNDS ON TREATMENT EFFECTS+MANSKI, CF+AMERICAN ECONOMIC REVIEW+MAY 1990::Thermolabile methylenetetrahydrofolate reductase, homocysteine, and cardiovascular disease risk: the European Concerted Action Project+Meleady, RM; Ueland, PM; Blom, H; et al.+AMERICAN JOURNAL OF CLINICAL NUTRITION+JAN 2003::no title+PALMER TM+STAT METHOD IN PRESS+no time::CAUSAL INFERENCE FROM INDIRECT EXPERIMENTS+PEARL, J+ARTIFICIAL INTELLIGENCE IN MEDICINE+DEC 1995::no title+Pearl, J.+Causality: Models, Reasoning and Inference+2009::On the testability of causal models with latent and instrumental variables+Pearl, J.+UNCERTAINTY ARTIFICI+1995::no title+RAMSAHAI RR+BIOMETRIKA IN PRESS+no time::no title+RAMSAHAI RR+CAUSAL BOUNDS UNPUB+2011::no title+RAMSAHAI RR+P 23 ANN C UNC ART I+2007::Analysis of the Binary Instrumental Variable Model+Richardson, T. S.; Robins, J. M.+Heuristics, Probability and Causality: A Tribute to Judea Pearl+2010::no title+ROBINS J+HLTH SERVICES RES ME+1989::BAYESIAN-INFERENCE FOR CAUSAL EFFECTS - ROLE OF RANDOMIZATION+RUBIN, DB+ANNALS OF STATISTICS+1978::ESTIMATING CAUSAL EFFECTS OF TREATMENTS IN RANDOMIZED AND NONRANDOMIZED STUDIES+RUBIN, DB+JOURNAL OF EDUCATIONAL PSYCHOLOGY+1974::'Mendelian randomization': can genetic epidemiology contribute to understanding environmental determinants of disease?+Smith, GD; Ebrahim, S+INTERNATIONAL JOURNAL OF EPIDEMIOLOGY+FEB 2003::Clustered environments and randomized genes: A fundamental distinction between conventional and genetic epidemiology+Smith, George Davey; Lawlor, Debbie A.; Harbord, Roger; et al.+PLOS MEDICINE+DEC 2007::IMPACT OF VITAMIN-A SUPPLEMENTATION ON CHILDHOOD MORTALITY - A RANDOMIZED CONTROLLED COMMUNITY TRIAL+SOMMER, A; DJUNAEDI, E; LOEDEN, AA; et al.+LANCET+MAY 24 1986::Genome-wide Association Study of Vitamin B6, Vitamin B12, Folate, and Homocysteine Blood Concentrations+Tanaka, Toshiko; Scheet, Paul; Giusti, Betti; et al.+AMERICAN JOURNAL OF HUMAN GENETICS+APR 10 2009"
